,Loại tin,Mã tin,Link,Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Title,Address,Đường vào,Mặt tiền,Check,Ngày đăng,Ngày hết hạn,Hướng ban công,Category
384,Tin thường,41288258,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/can-ban-hoan-thien-full-noi-that-o-5x22m-ham-4-lau-co-thang-may-25m-city-pr41288258,110 m²,"17,4 tỷ",,5 tầng,,,Sổ hồng.,Đầy đủ,"Cần bán: Nhà hoàn thiện full nội thất ở 5x22m, hầm + 4 lầu có thang máy, đường 25m Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",25 m,5 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
385,Tin thường,41345787,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lam-son-phuong-2-22/chinh-chu-ban-gap-2-quan-tan-binh-dien-tich-9-5x30m-gia-39-5-ty-pr41345787,240 m²,"39,5 tỷ",,4 tầng,,,Sổ đỏ/ Sổ hồng,,"Chính chủ bán gấp nhà đường Lam Sơn, Phường 2, Quận Tân Bình. Diện tích: 9.5x30m. Giá 39.5 tỷ","Đường Lam Sơn, Phường 2, Tân Bình, Hồ Chí Minh",,"9,5 m",Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
386,Tin thường,41504764,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phuoc-long-b-prj-hung-phu-2/ban-goc-1-tret-3-lau-2mt-4pn-5wc-kdc-2-canh-global-city-23-ty-ong-luong-pr41504764,176 m²,23 tỷ,Tây - Nam,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,"Bán Biệt Thự góc 1 trệt 3 lầu 2MT - 4PN, 5WC - KDC Hưng Phú 2 cạnh Global City - 23 tỷ thương lượng","Dự án Hưng Phú 2, Quận 9, Hồ Chí Minh",,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
387,Tin thường,32576816,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/can-don-lap-330m2-view-ho-boi-ban-gap-36-5-ty-lh-0902-802-803-pr32576816,490 m²,48 tỷ,,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,"Căn biệt thự đơn lập 490m2 Sol Villas, view hồ bơi, bán gấp 48 tỷ. LH: 0902 802 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,15 m,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
388,Tin thường,40045199,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-pho-dong-village/-thuong-mai-100m2-gia-tot-lh-o9o2-9o2-8o2-pr40045199,100 m²,"8,5 tỷ",,3 tầng,,,,,"Nhà phố thương mại 100m2, Phố Đông Village giá tốt 8,5 tỷ. LH: 0902 802 ***","Dự án Phố Đông Village , Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
389,Tin thường,41495167,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phuoc-long-b/-don-lap-nb-294m2-ban-gap-chi-25-5-ty-lh-pr41495167,294 m²,"25,5 tỷ",,,,,Sổ đỏ/ Sổ hồng,,"Biệt thự đơn lập đường Liên Phường căn góc, DTKV 294m2 bán gấp chỉ 25,5 tỷ. LH 0902 802 ***","Đường Liên Phường, Phường Phước Long B, Quận 9, Hồ Chí Minh",12 m,,Chưa Xác Thực,11/11/2024,21/11/2024,,Biet Thu
390,Tin thường,39234314,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bung-ong-thoan-phuong-phu-huu-2-prj-park-riverside-tan-cang/ban-pho-ven-song-khu-compound-nt-go-dep-nhu-hinh-171m2-sxd-gia-chi-8-5ty-tl-pr39234314,"82,7 m²","9,2 tỷ",Đông - Bắc,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Bán nhà phố ven sông khu Compound Park Riverside, full NT gỗ đẹp như hình, 171m2 SXD, chỉ 9.2tỷ(TL)","Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Đông - Bắc,Biet Thu
391,Tin thường,40654619,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-pho-dong-village/-vuon-120m2-vi-tri-dep-doi-dien-sol-villas-gia-11-4-ty-lh-0902-746-319-pr40654619,120 m²,"12,5 tỷ",,3 tầng,,,,,"Biệt thự vườn Phố Đông 120m2, đường 20m muồng tím. Giá 12.5 tỷ. LH: 0902.746,319","Dự án Phố Đông Village , Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,6 m,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
392,Tin thường,37959910,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/can-don-lap-view-song-ven-song-lh-0902-746-319-pr37959910,264 m²,29 tỷ,,,,,,,"Căn đơn lập, view sông, khu biệt thự compound Sol Villas. DT: 264m2, giá 29 tỷ, LH: 0902 746 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,12 m,Chưa Xác Thực,05/11/2024,15/11/2024,,Biet Thu
393,Tin thường,38596232,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bung-ong-thoan-phuong-phu-huu-2-prj-park-riverside-tan-cang/shophouse-hang-hiem-view-dep-234m2-sd-noi-that-q9-gia-ngop-11ty999tr-pr38596232,103 m²,"13,5 tỷ",Đông - Bắc,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,"Shophouse hàng hiếm, view sông hồ công viên, 234m2 SD, Park Riverside, Thủ Đức, giá chỉ 13.5tỷ","Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",16 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Đông - Bắc,Biet Thu
394,Tin thường,35073747,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-vuon-full-noi-that-can-ban-nhanh-dt-132m2-gia-12-9-ty-pr35073747,120 m²,11 tỷ,,,4 phòng,,Sổ hồng,,"Biệt thự vườn khu compound Sol Villas, nhà 2 mặt tiền trước sau. Giá 11 tỷ. LH: 0902 746 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,16/11/2024,,Biet Thu
395,Tin thường,40654619,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-pho-dong-village/-vuon-120m2-vi-tri-dep-doi-dien-sol-villas-gia-11-4-ty-lh-0902-746-319-pr40654619,120 m²,"12,5 tỷ",,3 tầng,,,,,"Biệt thự vườn Phố Đông 120m2, đường 20m muồng tím. Giá 12.5 tỷ. LH: 0902.746,319","Dự án Phố Đông Village , Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,6 m,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
396,Tin thường,37959910,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/can-don-lap-view-song-ven-song-lh-0902-746-319-pr37959910,264 m²,29 tỷ,,,,,,,"Căn đơn lập, view sông, khu biệt thự compound Sol Villas. DT: 264m2, giá 29 tỷ, LH: 0902 746 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,12 m,Chưa Xác Thực,05/11/2024,15/11/2024,,Biet Thu
397,Tin thường,38596232,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bung-ong-thoan-phuong-phu-huu-2-prj-park-riverside-tan-cang/shophouse-hang-hiem-view-dep-234m2-sd-noi-that-q9-gia-ngop-11ty999tr-pr38596232,103 m²,"13,5 tỷ",Đông - Bắc,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,"Shophouse hàng hiếm, view sông hồ công viên, 234m2 SD, Park Riverside, Thủ Đức, giá chỉ 13.5tỷ","Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",16 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Đông - Bắc,Biet Thu
398,Tin thường,41040172,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-huu-2-prj-khu-dan-cu-khang-an/b-3-lau-qu-9-da-co-so-rieng-ho-cong-105m2-gia-12-ty-pr41040172,105 m²,12 tỷ,Đông - Nam,3 tầng,,,Sổ đỏ/ Sổ hồng.,Không nội thất,"Bán nhà 3 lầu khu dân cư Khang An, Phú Hữu, Quận 9, đã có sổ riêng hoàn công, 105m2 giá 12 tỷ","Dự án Khang An, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,7 m,TIN XÁC THỰC,12/11/2024,22/11/2024,Đông - Nam,Biet Thu
399,Tin thường,41288258,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/can-ban-hoan-thien-full-noi-that-o-5x22m-ham-4-lau-co-thang-may-25m-city-pr41288258,110 m²,"17,4 tỷ",,5 tầng,,,Sổ hồng.,Đầy đủ,"Cần bán: Nhà hoàn thiện full nội thất ở 5x22m, hầm + 4 lầu có thang máy, đường 25m Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",25 m,5 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
400,Tin thường,35073747,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-vuon-full-noi-that-can-ban-nhanh-dt-132m2-gia-12-9-ty-pr35073747,120 m²,11 tỷ,,,4 phòng,,Sổ hồng,,"Biệt thự vườn khu compound Sol Villas, nhà 2 mặt tiền trước sau. Giá 11 tỷ. LH: 0902 746 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,16/11/2024,,Biet Thu
401,Tin thường,40950060,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/chu-thien-chi-can-day-nh-hoan-thien-phong-cuc-dep-9x20m-ham-4-lau-kdt-city-pr40950060,189 m²,31 tỷ,,4 tầng,,,,,"Chủ nhà thiện chí cần đẩy nhanh nhà hoàn thiện văn phòng cực đẹp 9x20m, hầm, 4L KĐT Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",14 m,,TIN XÁC THỰC,09/11/2024,19/11/2024,,Biet Thu
402,Tin thường,40778106,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/ban-nh-full-noi-that-cao-cap-5x20-5m-ham-4-tang-moi-hoan-thien-so-hong-san-pr40778106,"102,5 m²","18,8 tỷ",Đông - Bắc,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhanh - Nhà full nội thất cao cấp - 5x20,5m - Hầm 4 tầng - Nhà mới hoàn thiện - Sổ hồng sẵn","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",13 m,5 m,TIN XÁC THỰC,11/11/2024,21/11/2024,Đông - Bắc,Biet Thu
403,Tin thường,40917134,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/chinh-chu-ban-can-goc-17x14m-xay-dung-1-tret-3-lau-so-hong-rieng-pr40917134,"214,4 m²",28 tỷ,Bắc,4 tầng,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Chính chủ bán căn góc biệt thự Verosa Khang Điền 17x14m. Xây dựng 1 trệt 3 lầu. Sổ hồng riêng,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",16 m,17 m,TIN XÁC THỰC,06/11/2024,22/11/2024,Bắc,Biet Thu
404,Tin thường,41503934,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phu-my-9/sieu-pham-duy-t-tai-quan-7-ban-pho-gia-chi-13-7-ty-pr41503934,90 m²,"13,7 tỷ",Nam,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,"Siêu phẩm duy nhất tại đường D1, Quận 7 - bán nhà phố giá chỉ 13,7 tỷ","Đường D1, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",20 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Nam,Biet Thu
405,Tin thường,41378247,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phuoc-long-b-prj-riviera-cove/sieu-dep-ban-dt-501m2-so-hong-gia-chi-55-ty-anh-chi-xem-n-e-nhi-a-pr41378247,501 m²,55 tỷ,Đông - Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Siêu đẹp! Bán Biệt Thự Riviera Cove DT 501m2 sổ hồng, giá chỉ 55 tỷ, anh chị xem nhà nhắn e Nhi ạ","Riviera Cove, Đường D1, Phường Phước Long B, Quận 9, Hồ Chí Minh",12 m,16 m,TIN XÁC THỰC,31/10/2024,30/11/2024,Đông - Nam,Biet Thu
406,Tin thường,41297039,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-10-phuong-hiep-binh-chanh/-sau-coopmart-trieu-200m2-chi-15-ty-duc-pr41297039,200 m²,15 tỷ,,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Biệt thự sau Coopmart Bình Triệu 200m2 chỉ 15 tỷ Hiệp Bình Chánh Thủ Đức,"Đường 10, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",10 m,10 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
407,Tin thường,35073747,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-vuon-full-noi-that-can-ban-nhanh-dt-132m2-gia-12-9-ty-pr35073747,120 m²,11 tỷ,,,4 phòng,,Sổ hồng,,"Biệt thự vườn khu compound Sol Villas, nhà 2 mặt tiền trước sau. Giá 11 tỷ. LH: 0902 746 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,16/11/2024,,Biet Thu
408,Tin thường,37187473,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bung-ong-thoan-phuong-phu-huu-2-prj-park-riverside-tan-cang/ban-pho-75m2-1-tret-2-lau-quan-9-tho-7-9ty-vi-tri-dep-nt-7-7ty-pr37187473,75 m²,"7,45 tỷ",Đông - Bắc,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,,"Bán nhà phố 75m2, 1 trệt 2 lầu, Park Riverside, Phú Hữu, Quận 9, thô và NTCB 7tỷ450","Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Đông - Bắc,Biet Thu
409,Tin thường,38448976,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-120m2-2-mat-tien-truoc-sau-full-noi-that-chi-12-5-ty-lh-0902-746-319-pr38448976,132 m²,"13,9 tỷ",,,,,,,"Biệt thự Sol Villas 132m2, nhà 2 mặt tiền trước sau, chỉ 13.9 tỷ. LH: 0902 746 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",12 m,,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
410,Tin thường,37103454,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bung-ong-thoan-phuong-phu-huu-2-prj-villa-park/can-ban-can-bt-136m2-quan-9-duy-nhat-chi-15-8ty-pr37103454,136 m²,"15,8 tỷ",Nam,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,"Cần bán căn BT liên kế 136m2, Villa Park, Bưng Ông Thoàn, Phú Hữu, Quận 9, duy nhất chỉ 15.8ty","Dự án Villa Park, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,8 m,Chưa Xác Thực,12/11/2024,22/11/2024,Nam,Biet Thu
411,Tin thường,39857693,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/cat-lo-can-6x18-gia-13-5-ty-thiet-2-tang-rat-thoang-pr39857693,108 m²,13 tỷ,,2 tầng,,,Sổ hồng.,,Cắt lỗ căn Verosa Park 6x18m giá 13tỷ thiết kế 2 tầng rất thoáng,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,16/11/2024,,Biet Thu
412,Tin thường,39008064,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-huu-2-prj-mega-ruby/chinh-chu-ban-gap-pho-5x15m-noi-that-7-8-ty-tl-so-hong-huong-mat-pr39008064,75 m²,"8,2 tỷ",Đông,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,"Chính chủ, bán gấp nhà phố Mega Ruby, 5x15m, nội thất, 8,2 tỷ, sổ hồng, hướng mát","Dự án Mega Ruby, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,5 m,Chưa Xác Thực,09/11/2024,19/11/2024,,Biet Thu
413,Tin thường,41405283,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bung-ong-thoan-phuong-phu-huu-2-prj-park-riverside-tan-cang/-pho-quan-9-dt-75m2-ban-8-350-ty-lh-huong-pr41405283,75 m²,"8,35 tỷ",,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,"Nhà phố Park Riverside Quận 9, DT 75m2 bán 8,350 tỷ LH 0774 659 *** Hương","Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
414,Tin thường,41443724,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-phu-huu-2-prj-mega-village/chinh-chu-gui-ban-nhanh-7-5x12m2-full-noi-that-dep-moi-so-hong-gia-8-6-ti-pr41443724,75 m²,"8,6 tỷ",,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,"Chính chủ gửi bán nhanh Mega Village 7,5x12m, full nội thất đẹp, mới, sổ hồng, giá 8,6 tỷ","Dự án Mega Village, Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,"7,5 m",Chưa Xác Thực,06/11/2024,16/11/2024,,Biet Thu
415,Tin thường,40404379,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vanh-dai-2-phuong-phu-huu-2-prj-mega-village/chinh-chu-gui-ban-nhieu-can-5x15m-1-tret-2-lau-so-hong-gia-6-7-ty-ho-tro-vay-pr40404379,75 m²,"6,8 tỷ",,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,"Chính chủ gửi bán nhiều căn Mega Village, 5x15m, 1 trệt 2 lầu, sổ hồng, giá 6,8 tỷ hỗ trợ vay","Dự án Mega Village, Đường Vành Đai 2, Phường Phú Hữu, Quận 9, Hồ Chí Minh",,5 m,Chưa Xác Thực,07/11/2024,17/11/2024,,Biet Thu
416,Tin thường,40316241,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-trinh-quang-nghi-xa-phong-phu-4-prj-lovera-park/ban-pho-kdc-khang-dien-binh-chanh-dt-5-x-15m-gia-5-5ty-so-hong-rieng-pr40316241,75 m²,"5,6 tỷ",,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,"Bán nhà phố KDC Lovera Park Khang Điền, Phong Phú, Bình Chánh. DT: 5 x 15m giá 5.6tỷ sổ hồng riêng","Dự án Lovera Park, Đường Trịnh Quang Nghị, Xã Phong Phú, Bình Chánh, Hồ Chí Minh",,,Chưa Xác Thực,08/11/2024,18/11/2024,,Biet Thu
417,Tin thường,40950060,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/chu-thien-chi-can-day-nh-hoan-thien-phong-cuc-dep-9x20m-ham-4-lau-kdt-city-pr40950060,189 m²,31 tỷ,,4 tầng,,,,,"Chủ nhà thiện chí cần đẩy nhanh nhà hoàn thiện văn phòng cực đẹp 9x20m, hầm, 4L KĐT Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",14 m,,TIN XÁC THỰC,09/11/2024,19/11/2024,,Biet Thu
418,Tin thường,37694244,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-zeitgeist-city/du-an-gs-cat-lo-07-ty-shophouse-pho-tu-13-8-ty-18-ty-0901-113-578-pr37694244,119 m²,"14,5 tỷ",,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,,"PKD 0901 319 *** GS Zeitgeist nhà phố, từ 14 tỷ, bao hết vat và trừ lại 5% ra sổ hồng","Dự án Zeitgeist City, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",,,Chưa Xác Thực,11/11/2024,21/11/2024,,Biet Thu
419,Tin thường,41504533,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-trinh-quang-nghi-xa-phong-phu-4-prj-lovera-premier/-hoan-thien-noi-that-dep-nhat-du-an-loi-truoc-4ty-lh-pr41504533,190 m²,"18,5 tỷ",Tây - Nam,4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Nhà hoàn thiện nội thất đẹp nhất dự án. Lời trước 4tỷ, LH 0934 139 ***","Dự án Lovera Premier, Đường Trịnh Quang Nghị, Xã Phong Phú, Bình Chánh, Hồ Chí Minh",12 m,5 m,Chưa Xác Thực,12/11/2024,12/12/2024,Tây - Nam,Biet Thu
420,Tin thường,39720736,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-thao-dien/ban-sieu-san-vuon-cuc-vip-duy-nhat-tai-quan-2-tich-3300m2-pr39720736,3.300 m²,1.000 tỷ,,,,,Sổ đỏ/ Sổ hồng,,Bán siêu biệt thự sân vườn cực VIP duy nhất tại Thảo Điền Quận 2. Diện tích 3300m2,"Phường Thảo Điền, Quận 2, Hồ Chí Minh",,,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
421,Tin thường,40705763,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-huynh-tan-phat-xa-phu-xuan-prj-green-riverside/-pho-co-dien-khu-dan-cu-6-6m-x-14m-co-cong-bao-ve-gia-8-9-ty-pr40705763,80 m²,"8,9 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Nhà Phố tân cổ điển khu dân cư Green Riverside Huỳnh Tấn Phát 6,6mx14m có cổng bảo vệ giá 8,9tỷ","Green Riverside, Huỳnh Tấn Phát, Phú Xuân, Nhà Bè, Hồ Chí Minh",10 m,"6,6 m",Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
422,Tin thường,40721152,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-van-quoi-phuong-binh-tri-dong-a/-h8m-8x20-gia-14-5-ty-tl-chinh-chu-pr40721152,160 m²,14 tỷ,Tây,2 tầng,,,Sổ đỏ/ Sổ hồng,,"Nhà H8m Lê Văn Quới 8x20m, giá 14 tỷ TL (có giá tốt)","Đường Lê Văn Quới, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",8 m,,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
423,Tin thường,39720736,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-thao-dien/ban-sieu-san-vuon-cuc-vip-duy-nhat-tai-quan-2-tich-3300m2-pr39720736,3.300 m²,1.000 tỷ,,,,,Sổ đỏ/ Sổ hồng,,Bán siêu biệt thự sân vườn cực VIP duy nhất tại Thảo Điền Quận 2. Diện tích 3300m2,"Phường Thảo Điền, Quận 2, Hồ Chí Minh",,,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
424,Tin thường,40705763,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-huynh-tan-phat-xa-phu-xuan-prj-green-riverside/-pho-co-dien-khu-dan-cu-6-6m-x-14m-co-cong-bao-ve-gia-8-9-ty-pr40705763,80 m²,"8,9 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Nhà Phố tân cổ điển khu dân cư Green Riverside Huỳnh Tấn Phát 6,6mx14m có cổng bảo vệ giá 8,9tỷ","Green Riverside, Huỳnh Tấn Phát, Phú Xuân, Nhà Bè, Hồ Chí Minh",10 m,"6,6 m",Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
425,Tin thường,40721152,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-van-quoi-phuong-binh-tri-dong-a/-h8m-8x20-gia-14-5-ty-tl-chinh-chu-pr40721152,160 m²,14 tỷ,Tây,2 tầng,,,Sổ đỏ/ Sổ hồng,,"Nhà H8m Lê Văn Quới 8x20m, giá 14 tỷ TL (có giá tốt)","Đường Lê Văn Quới, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",8 m,,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
